Name,Type,ID,Wall_Width, Category , Category , Curtain version , Locked , Range , Angle 2 , Angle 1 , Deletable , Id , Family and Type , Family , Type , Family Name , Type Id , Bottom Vertical Projection , Top Vertical Projection , Horizontal Projection , Cross-Section , Base Extension Distance , Top Extension Distance , Radius , Angle , Related to Mass , Location Line Offset , Location Line , Base is Attached , Top is Attached , Top Offset , Base Offset , Base Constraint , Unconnected Height , Top Constraint , Room Bounding , Abstract Join Strength Order , Analytical Space Bounding , Volume , Area , Length , Desired Width , Image , Design Option , Design Option , Comments , Assembly Description , Assembly Code , Edited by , Workset , Type Name , Mark , Categorize as , Phase Demolished , Phase Created , Curved Edge Condition , Can host rebar , Structural , Enable Analytical Model , Structural Usage , Wall Modifier 
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5467499,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5467499,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,14123.73178,4519.59417,39.225785,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5467642,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5467642,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,9375,3000,23.4375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5467716,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5467716,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,12796.875,4095,34.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0 - Perimeter,Revit Host Type : Basic Wall : HA Wall_F21.0 - Perimeter : id 17398687 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5467742,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5467742,Revit Host Type : Basic Wall : HA Wall_F21.0 - Perimeter : id 17398687 ,Revit Host Type : Basic Wall : HA Wall_F21.0 - Perimeter : id 17398687 ,Revit Host Type : Basic Wall : HA Wall_F21.0 - Perimeter : id 17398687 ,,17398687,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceInterior,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,3656.25,1170,11.3125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468234,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468234,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,14768.06421,3938.150457,32.81792,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P22.0,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468363,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468363,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,,21308903,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,26250,8400,70,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P22.0,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468391,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468391,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,Revit Host Type : Basic Wall : HA Wall_P22.0 : id 21308903 ,,21308903,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,4968.75,1590,10.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468454,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468454,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,9217.265625,2490,18.875,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468493,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468493,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,4404.045163,1174.412043,23.05708,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468692,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468692,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,14006.25,3735,31.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,b
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468712,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468712,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,3431.25,915,3.875,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_P24.1,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468749,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468749,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,Revit Host Type : Basic Wall : HA Wall_P24.1 : id 21308905 ,,21308905,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,FinishFaceExterior,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,40725,10860,92.375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468924,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468924,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,29908.125,7975.5,92.375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W22.0,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5468961,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5468961,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,Revit Host Type : Basic Wall : HA Wall_W22.0 : id 588665 ,,588665,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,30096.5552,8025.748052,68.756234,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5469261,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5469261,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,7500,2400,20,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5469262,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5469262,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,12421.875,3975,33.125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5469263,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5469263,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,7500,2400,20,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5469350,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5469350,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,9890.625,3165,26.375,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5469384,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5469384,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,10500,3360,28,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5469411,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5469411,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,3562.5,1140,12.625,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5469438,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5469438,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,7500,2400,20,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W23.0,Revit Host Type : Basic Wall : HA Wall_W23.0 : id 18719104 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5470086,4.375,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5470086,Revit Host Type : Basic Wall : HA Wall_W23.0 : id 18719104 ,Revit Host Type : Basic Wall : HA Wall_W23.0 : id 18719104 ,Revit Host Type : Basic Wall : HA Wall_W23.0 : id 18719104 ,,18719104,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,71135.23159,16259.48151,166.720679,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5512180,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5512180,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,55875,11175,93.125,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,b
HA Wall_W24.1,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5512267,5,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5512267,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,Revit Host Type : Basic Wall : HA Wall_W24.1 : id 4780387 ,,4780387,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,42825,8565,71.375,,,Revit Element : <None>,Main Model,,,,,2133,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5520206,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5520206,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,11953.125,3825,30.3125,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_F21.0,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5520207,3.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5520207,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,Revit Host Type : Basic Wall : HA Wall_F21.0 : id 6668981 ,,6668981,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,9187.5,2940,26.0625,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
HA Wall_S22.2,Revit Host Type : Basic Wall : HA Wall_S22.2 : id 588667 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5520208,3.75,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5520208,Revit Host Type : Basic Wall : HA Wall_S22.2 : id 588667 ,Revit Host Type : Basic Wall : HA Wall_S22.2 : id 588667 ,Revit Host Type : Basic Wall : HA Wall_S22.2 : id 588667 ,,588667,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,14343.75,3825,30,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,
550 Wall_F21.0 (1),Revit Host Type : Basic Wall : 550 Wall_F21.0 (1) : id 17672219 @ HA_1249_550TenthAVE_Arch_detached 211016_MbreauCNSZQ.rvt,5520209,4.125,Revit Category : Walls : id -2000011 ,Revit Category : Walls : id -2000011 ,,TRUE,,,,TRUE,5520209,Revit Host Type : Basic Wall : 550 Wall_F21.0 (1) : id 17672219 ,Revit Host Type : Basic Wall : 550 Wall_F21.0 (1) : id 17672219 ,Revit Host Type : Basic Wall : 550 Wall_F21.0 (1) : id 17672219 ,,17672219,Revit Element : <None>,Revit Element : <None>,Revit Element : <None>,1,0,0,,0.5 * Pi,FALSE,0,CoreCenterline,FALSE,FALSE,0,0,Revit Level : LEVEL 34 : id 5392074 ,120,Revit Element : <None>,TRUE,3,TRUE,84303.30288,20437.16433,170.309703,,,Revit Element : <None>,Main Model,,,,,2146,,,0,Revit Element : <None>,Revit Phase : New Construction : id 118390 ,0,FALSE,FALSE,FALSE,NonBearing,e
